Entity,Code,Day,people_vaccinated_per_hundred,145610-annotations
North America,,2021-09-23,57.05,
North America,,2021-09-24,57.22,
North America,,2021-09-25,57.31,
North America,,2021-09-26,57.37,
North America,,2021-09-27,57.5,
North America,,2021-09-28,57.6,
North America,,2021-09-29,57.71,
North America,,2021-09-30,57.83,
North America,,2021-10-01,57.93,
North America,,2021-10-02,58,
North America,,2021-10-03,58.03,
North America,,2021-10-04,58.15,
North America,,2021-10-05,58.22,
North America,,2021-10-06,58.51,
North America,,2021-10-07,58.61,
North America,,2021-10-08,58.73,
North America,,2021-10-09,58.8,
North America,,2021-10-10,58.84,
North America,,2021-10-11,58.97,
North America,,2021-10-12,59.07,
North America,,2021-10-13,59.13,
North America,,2021-10-14,59.27,
North America,,2021-10-15,59.37,
North America,,2021-10-16,59.4,
North America,,2021-10-17,59.53,
North America,,2021-10-18,59.8,
North America,,2021-10-19,59.89,
North America,,2021-10-20,59.98,
North America,,2021-10-21,60.06,
North America,,2021-10-22,60.25,
North America,,2021-10-23,60.32,
North America,,2021-10-24,60.36,
North America,,2021-10-25,60.45,
North America,,2021-10-26,60.68,
North America,,2021-10-27,60.75,
North America,,2021-10-28,60.82,
North America,,2021-10-29,60.97,
North America,,2021-10-30,61.54,
North America,,2021-10-31,61.58,
North America,,2021-11-01,61.67,
North America,,2021-11-02,61.73,
North America,,2021-11-03,61.81,
North America,,2021-11-04,61.89,
North America,,2021-11-05,62.03,
North America,,2021-11-06,62.1,
North America,,2021-11-07,62.18,
North America,,2021-11-08,62.28,
North America,,2021-11-09,62.38,
North America,,2021-11-10,62.53,
North America,,2021-11-11,62.64,
North America,,2021-11-12,62.78,
North America,,2021-11-13,62.88,
North America,,2021-11-14,62.95,
North America,,2021-11-15,63.05,
North America,,2021-11-16,63.14,
North America,,2021-11-17,63.24,
North America,,2021-11-18,63.35,
North America,,2021-11-19,63.9,
North America,,2021-11-20,64.02,
North America,,2021-11-21,64.07,
North America,,2021-11-22,64.18,
North America,,2021-11-23,64.26,
North America,,2021-11-24,64.36,
North America,,2021-11-25,64.4,
North America,,2021-11-26,64.46,
North America,,2021-11-27,64.56,
North America,,2021-11-28,64.62,
North America,,2021-11-29,64.79,
North America,,2021-11-30,64.9,
North America,,2021-12-01,65.04,
North America,,2021-12-02,65.17,
North America,,2021-12-03,65.2,
North America,,2021-12-04,65.21,
North Macedonia,MKD,2021-02-16,0,
North Macedonia,MKD,2021-03-16,0.25,
North Macedonia,MKD,2021-03-31,0.37,
North Macedonia,MKD,2021-04-02,0.4,
North Macedonia,MKD,2021-04-03,0.43,
North Macedonia,MKD,2021-04-05,0.58,
North Macedonia,MKD,2021-04-07,0.74,
North Macedonia,MKD,2021-04-08,0.88,
North Macedonia,MKD,2021-04-09,1.02,
North Macedonia,MKD,2021-04-10,1.15,
North Macedonia,MKD,2021-04-12,1.25,
North Macedonia,MKD,2021-04-13,1.41,
North Macedonia,MKD,2021-04-14,1.51,
North Macedonia,MKD,2021-04-16,1.85,
North Macedonia,MKD,2021-04-18,1.87,
North Macedonia,MKD,2021-04-19,1.99,
North Macedonia,MKD,2021-04-21,2.07,
North Macedonia,MKD,2021-04-22,2.16,
North Macedonia,MKD,2021-04-24,2.39,
North Macedonia,MKD,2021-04-25,2.49,
North Macedonia,MKD,2021-04-26,2.55,
North Macedonia,MKD,2021-04-27,2.69,
North Macedonia,MKD,2021-04-30,2.96,
North Macedonia,MKD,2021-05-04,3.17,
North Macedonia,MKD,2021-05-05,3.56,
North Macedonia,MKD,2021-05-08,4.66,
North Macedonia,MKD,2021-05-09,5.18,
North Macedonia,MKD,2021-05-10,5.82,
North Macedonia,MKD,2021-05-11,6.51,
North Macedonia,MKD,2021-05-12,7.19,
North Macedonia,MKD,2021-05-15,8.49,
North Macedonia,MKD,2021-05-19,8.94,
North Macedonia,MKD,2021-05-20,9.42,
North Macedonia,MKD,2021-05-21,9.89,
North Macedonia,MKD,2021-05-22,10.39,
North Macedonia,MKD,2021-05-23,10.6,
North Macedonia,MKD,2021-05-27,10.76,
North Macedonia,MKD,2021-05-28,11.09,
North Macedonia,MKD,2021-05-29,11.23,
North Macedonia,MKD,2021-05-31,11.26,
North Macedonia,MKD,2021-06-01,11.37,
North Macedonia,MKD,2021-06-02,11.49,
North Macedonia,MKD,2021-06-03,11.59,
North Macedonia,MKD,2021-06-04,11.71,
North Macedonia,MKD,2021-06-05,11.78,
North Macedonia,MKD,2021-06-06,11.96,
North Macedonia,MKD,2021-06-08,12.04,
North Macedonia,MKD,2021-06-09,12.13,
North Macedonia,MKD,2021-06-10,12.2,
North Macedonia,MKD,2021-06-11,12.28,
North Macedonia,MKD,2021-06-14,12.45,
North Macedonia,MKD,2021-06-15,12.63,
North Macedonia,MKD,2021-06-16,12.73,
North Macedonia,MKD,2021-06-17,13.19,
North Macedonia,MKD,2021-06-21,13.36,
North Macedonia,MKD,2021-06-22,13.53,
North Macedonia,MKD,2021-06-23,13.75,
North Macedonia,MKD,2021-06-24,13.89,
North Macedonia,MKD,2021-06-25,13.89,
North Macedonia,MKD,2021-06-26,14.2,
North Macedonia,MKD,2021-06-29,14.9,
North Macedonia,MKD,2021-06-30,15.45,
North Macedonia,MKD,2021-07-01,16.06,
North Macedonia,MKD,2021-07-02,16.65,
North Macedonia,MKD,2021-07-03,17.22,
North Macedonia,MKD,2021-07-05,18.28,
North Macedonia,MKD,2021-07-06,18.76,
North Macedonia,MKD,2021-07-07,19.22,
North Macedonia,MKD,2021-07-08,19.64,
North Macedonia,MKD,2021-07-09,20.03,
North Macedonia,MKD,2021-07-12,20.55,
North Macedonia,MKD,2021-07-13,20.86,
North Macedonia,MKD,2021-07-14,21.14,
North Macedonia,MKD,2021-07-15,21.42,
North Macedonia,MKD,2021-07-16,21.79,
North Macedonia,MKD,2021-07-21,21.85,
North Macedonia,MKD,2021-07-22,23.11,
North Macedonia,MKD,2021-07-23,23.43,
North Macedonia,MKD,2021-07-26,23.81,
North Macedonia,MKD,2021-07-27,24.06,
North Macedonia,MKD,2021-07-28,24.06,
North Macedonia,MKD,2021-07-29,24.3,
North Macedonia,MKD,2021-07-30,24.5,
North Macedonia,MKD,2021-07-31,24.68,
North Macedonia,MKD,2021-08-03,24.93,
North Macedonia,MKD,2021-08-04,25.13,
North Macedonia,MKD,2021-08-05,25.36,
North Macedonia,MKD,2021-08-06,25.61,
North Macedonia,MKD,2021-08-09,26.1,
North Macedonia,MKD,2021-08-10,26.52,
North Macedonia,MKD,2021-08-11,26.98,
North Macedonia,MKD,2021-08-12,27.44,
North Macedonia,MKD,2021-08-14,28.16,
North Macedonia,MKD,2021-08-16,28.8,
North Macedonia,MKD,2021-08-17,29.4,
North Macedonia,MKD,2021-08-18,30,
North Macedonia,MKD,2021-08-19,30.65,
North Macedonia,MKD,2021-08-20,31.32,
North Macedonia,MKD,2021-08-23,32.39,
North Macedonia,MKD,2021-08-25,32.93,
North Macedonia,MKD,2021-08-26,33.4,
North Macedonia,MKD,2021-08-27,33.78,
North Macedonia,MKD,2021-08-28,34.2,
North Macedonia,MKD,2021-08-31,34.69,
North Macedonia,MKD,2021-09-01,34.99,
North Macedonia,MKD,2021-09-02,35.21,
North Macedonia,MKD,2021-09-08,35.39,
North Macedonia,MKD,2021-09-10,36.22,
North Macedonia,MKD,2021-09-11,36.43,
North Macedonia,MKD,2021-09-13,36.57,
North Macedonia,MKD,2021-09-15,36.68,
North Macedonia,MKD,2021-09-17,36.86,
North Macedonia,MKD,2021-09-21,37.18,
North Macedonia,MKD,2021-09-22,37.29,
North Macedonia,MKD,2021-09-23,37.38,
North Macedonia,MKD,2021-09-25,37.53,
North Macedonia,MKD,2021-09-28,37.66,
North Macedonia,MKD,2021-09-29,37.73,
North Macedonia,MKD,2021-09-30,37.8,
North Macedonia,MKD,2021-10-01,37.85,
North Macedonia,MKD,2021-10-05,38.01,
North Macedonia,MKD,2021-10-06,38.06,
North Macedonia,MKD,2021-10-08,38.15,
North Macedonia,MKD,2021-10-10,38.22,
North Macedonia,MKD,2021-10-14,38.33,
North Macedonia,MKD,2021-10-15,38.37,
North Macedonia,MKD,2021-10-18,38.42,
North Macedonia,MKD,2021-10-19,38.46,
North Macedonia,MKD,2021-10-20,38.48,
North Macedonia,MKD,2021-10-21,38.54,
North Macedonia,MKD,2021-10-22,38.72,
North Macedonia,MKD,2021-10-26,39.27,
North Macedonia,MKD,2021-10-28,39.73,
North Macedonia,MKD,2021-10-29,39.92,
North Macedonia,MKD,2021-11-01,40.13,
North Macedonia,MKD,2021-11-03,40.49,
North Macedonia,MKD,2021-11-04,40.63,
North Macedonia,MKD,2021-11-08,40.94,
North Macedonia,MKD,2021-11-13,41.68,
North Macedonia,MKD,2021-11-16,41.87,
North Macedonia,MKD,2021-11-18,42.18,
North Macedonia,MKD,2021-11-22,42.54,
Northern Cyprus,OWID_CYN,2021-03-25,14.1,
Northern Cyprus,OWID_CYN,2021-04-14,14.79,
Northern Cyprus,OWID_CYN,2021-04-19,15.39,
Northern Cyprus,OWID_CYN,2021-04-23,15.87,
Northern Cyprus,OWID_CYN,2021-05-08,18.6,
Northern Cyprus,OWID_CYN,2021-05-10,18.77,
Northern Cyprus,OWID_CYN,2021-05-11,19.01,
Northern Cyprus,OWID_CYN,2021-05-14,19.04,
Northern Cyprus,OWID_CYN,2021-05-17,19.19,
Northern Cyprus,OWID_CYN,2021-05-19,19.31,
Northern Cyprus,OWID_CYN,2021-05-22,19.49,
Northern Cyprus,OWID_CYN,2021-05-24,19.5,
Northern Cyprus,OWID_CYN,2021-05-25,19.54,
Northern Cyprus,OWID_CYN,2021-05-27,19.74,
Northern Cyprus,OWID_CYN,2021-06-27,28.5,
Northern Cyprus,OWID_CYN,2021-08-15,41.95,
Northern Cyprus,OWID_CYN,2021-09-26,59.43,
Northern Cyprus,OWID_CYN,2021-10-22,71.99,
Northern Cyprus,OWID_CYN,2021-10-29,72.29,
Northern Cyprus,OWID_CYN,2021-11-05,72.34,
Northern Cyprus,OWID_CYN,2021-11-12,72.64,
Northern Cyprus,OWID_CYN,2021-11-19,73.07,
Northern Cyprus,OWID_CYN,2021-11-26,74.39,
Northern Ireland,,2021-01-10,4.11,
Northern Ireland,,2021-01-11,4.44,
Northern Ireland,,2021-01-12,4.82,
Northern Ireland,,2021-01-13,5.42,
Northern Ireland,,2021-01-14,6.04,
Northern Ireland,,2021-01-15,6.22,
Northern Ireland,,2021-01-16,6.35,
Northern Ireland,,2021-01-17,6.63,
Northern Ireland,,2021-01-18,7.01,
Northern Ireland,,2021-01-19,7.3,
Northern Ireland,,2021-01-20,7.61,
Northern Ireland,,2021-01-21,7.97,
Northern Ireland,,2021-01-22,8.14,
Northern Ireland,,2021-01-23,8.21,
Northern Ireland,,2021-01-24,8.42,
Northern Ireland,,2021-01-25,8.61,
Northern Ireland,,2021-01-26,8.87,
Northern Ireland,,2021-01-27,9.24,
Northern Ireland,,2021-01-28,10.34,
Northern Ireland,,2021-01-29,10.76,
Northern Ireland,,2021-01-30,11.32,
Northern Ireland,,2021-01-31,11.7,
Northern Ireland,,2021-02-01,12.31,
Northern Ireland,,2021-02-02,13.01,
Northern Ireland,,2021-02-03,13.91,
Northern Ireland,,2021-02-04,14.52,
Northern Ireland,,2021-02-05,15.29,
Northern Ireland,,2021-02-06,15.61,
Northern Ireland,,2021-02-07,16.01,
Northern Ireland,,2021-02-08,16.75,
Northern Ireland,,2021-02-09,17.6,
Northern Ireland,,2021-02-10,18.66,
Northern Ireland,,2021-02-11,19.69,
Northern Ireland,,2021-02-12,20.45,
Northern Ireland,,2021-02-13,20.63,
Northern Ireland,,2021-02-14,20.95,
Northern Ireland,,2021-02-15,21.6,
Northern Ireland,,2021-02-16,22.06,
Northern Ireland,,2021-02-17,22.55,
Northern Ireland,,2021-02-18,23,
Northern Ireland,,2021-02-19,23.36,
Northern Ireland,,2021-02-21,24.16,
Northern Ireland,,2021-02-22,24.69,
Northern Ireland,,2021-02-23,25.22,
Northern Ireland,,2021-02-24,25.93,
Northern Ireland,,2021-02-25,26.64,
Northern Ireland,,2021-02-26,27.2,
Northern Ireland,,2021-02-27,27.48,
Northern Ireland,,2021-02-28,27.71,
Northern Ireland,,2021-03-01,28.34,
Northern Ireland,,2021-03-02,28.75,
Northern Ireland,,2021-03-03,29.36,
Northern Ireland,,2021-03-04,29.96,
Northern Ireland,,2021-03-05,30.44,
Northern Ireland,,2021-03-06,30.74,
Northern Ireland,,2021-03-07,31.06,
Northern Ireland,,2021-03-08,31.46,
Northern Ireland,,2021-03-09,31.7,
Northern Ireland,,2021-03-10,32,
Northern Ireland,,2021-03-11,32.42,
Northern Ireland,,2021-03-12,32.78,
Northern Ireland,,2021-03-13,32.97,
Northern Ireland,,2021-03-14,33.2,
Northern Ireland,,2021-03-15,33.44,
Northern Ireland,,2021-03-16,33.8,
Northern Ireland,,2021-03-17,34.08,
Northern Ireland,,2021-03-18,34.58,
Northern Ireland,,2021-03-19,34.97,
Northern Ireland,,2021-03-20,35.22,
Northern Ireland,,2021-03-21,36.26,
Northern Ireland,,2021-03-22,36.26,
Northern Ireland,,2021-03-23,36.65,
Northern Ireland,,2021-03-24,37.1,
Northern Ireland,,2021-03-25,37.54,
Northern Ireland,,2021-03-26,37.94,
Northern Ireland,,2021-03-27,38.32,
Northern Ireland,,2021-03-28,38.53,
Northern Ireland,,2021-03-29,39.07,
Northern Ireland,,2021-03-30,39.51,
Northern Ireland,,2021-03-31,39.87,
Northern Ireland,,2021-04-01,40.35,
Northern Ireland,,2021-04-02,40.73,
Northern Ireland,,2021-04-03,40.99,
Northern Ireland,,2021-04-04,41.14,
Northern Ireland,,2021-04-05,41.43,
Northern Ireland,,2021-04-06,41.71,
Northern Ireland,,2021-04-07,42.16,
Northern Ireland,,2021-04-08,42.51,
Northern Ireland,,2021-04-09,42.9,
Northern Ireland,,2021-04-10,43.25,
Northern Ireland,,2021-04-11,43.59,
Northern Ireland,,2021-04-12,43.88,
Northern Ireland,,2021-04-13,44.2,
Northern Ireland,,2021-04-14,44.53,
Northern Ireland,,2021-04-15,44.84,
Northern Ireland,,2021-04-16,45.14,
Northern Ireland,,2021-04-17,45.38,
Northern Ireland,,2021-04-18,45.55,
Northern Ireland,,2021-04-19,45.85,
Northern Ireland,,2021-04-20,46.22,
Northern Ireland,,2021-04-21,46.61,
Northern Ireland,,2021-04-22,47.09,
Northern Ireland,,2021-04-23,47.41,
Northern Ireland,,2021-04-24,47.77,
Northern Ireland,,2021-04-25,48.12,
Northern Ireland,,2021-04-26,48.49,
Northern Ireland,,2021-04-29,48.91,
Northern Ireland,,2021-04-30,49.18,
Northern Ireland,,2021-05-01,49.46,
Northern Ireland,,2021-05-02,49.74,
Northern Ireland,,2021-05-03,49.83,
Northern Ireland,,2021-05-04,50.15,
Northern Ireland,,2021-05-05,50.48,
Northern Ireland,,2021-05-06,50.81,
Northern Ireland,,2021-05-07,51.08,
Northern Ireland,,2021-05-08,51.3,
Northern Ireland,,2021-05-09,51.51,
Northern Ireland,,2021-05-10,51.8,
Northern Ireland,,2021-05-11,52,
Northern Ireland,,2021-05-12,52.19,
Northern Ireland,,2021-05-13,52.36,
Northern Ireland,,2021-05-14,52.47,
Northern Ireland,,2021-05-15,52.53,
Northern Ireland,,2021-05-16,52.62,
Northern Ireland,,2021-05-17,52.79,
Northern Ireland,,2021-05-18,52.96,
Northern Ireland,,2021-05-19,53.2,
Northern Ireland,,2021-05-20,53.37,
Northern Ireland,,2021-05-21,53.48,
Northern Ireland,,2021-05-22,53.69,
Northern Ireland,,2021-05-23,53.9,
Northern Ireland,,2021-05-24,54.14,
Northern Ireland,,2021-05-25,54.37,
Northern Ireland,,2021-05-26,54.54,
Northern Ireland,,2021-05-27,54.74,
Northern Ireland,,2021-05-28,54.89,
Northern Ireland,,2021-05-29,55.07,
Northern Ireland,,2021-05-30,55.29,
Northern Ireland,,2021-05-31,55.55,
Northern Ireland,,2021-06-01,55.99,
Northern Ireland,,2021-06-02,56.63,
Northern Ireland,,2021-06-03,56.9,
Northern Ireland,,2021-06-04,57.13,
Northern Ireland,,2021-06-05,57.34,
Northern Ireland,,2021-06-06,57.53,
Northern Ireland,,2021-06-07,57.73,
Northern Ireland,,2021-06-08,57.94,
Northern Ireland,,2021-06-09,58.1,
Northern Ireland,,2021-06-10,58.32,
Northern Ireland,,2021-06-11,58.71,
Northern Ireland,,2021-06-12,58.73,
Northern Ireland,,2021-06-13,58.73,
Northern Ireland,,2021-06-14,58.85,
Northern Ireland,,2021-06-15,59.42,
Northern Ireland,,2021-06-16,59.53,
Northern Ireland,,2021-06-17,59.73,
Northern Ireland,,2021-06-18,59.88,
Northern Ireland,,2021-06-19,60.01,
Northern Ireland,,2021-06-20,60.17,
Northern Ireland,,2021-06-21,60.3,
Northern Ireland,,2021-06-22,60.5,
Northern Ireland,,2021-06-23,60.66,
Northern Ireland,,2021-06-24,60.8,
Northern Ireland,,2021-06-25,60.93,
Northern Ireland,,2021-06-26,61.05,
Northern Ireland,,2021-06-27,61.18,
Northern Ireland,,2021-06-28,61.31,
Northern Ireland,,2021-06-29,61.43,
Northern Ireland,,2021-06-30,61.54,
Northern Ireland,,2021-07-01,61.64,
Northern Ireland,,2021-07-02,61.74,
Northern Ireland,,2021-07-03,61.8,
Northern Ireland,,2021-07-04,61.89,
Northern Ireland,,2021-07-05,61.98,
Northern Ireland,,2021-07-06,62.09,
Northern Ireland,,2021-07-07,62.19,
Northern Ireland,,2021-07-08,62.29,
Northern Ireland,,2021-07-09,62.38,
Northern Ireland,,2021-07-10,62.47,
Northern Ireland,,2021-07-11,62.54,
Northern Ireland,,2021-07-18,62.55,
Northern Ireland,,2021-07-19,62.61,
Northern Ireland,,2021-07-20,62.69,
Northern Ireland,,2021-07-21,62.82,
Northern Ireland,,2021-07-22,62.88,
Northern Ireland,,2021-07-23,62.97,
Northern Ireland,,2021-07-24,63.04,
Northern Ireland,,2021-07-25,63.13,
Northern Ireland,,2021-07-26,63.22,
Northern Ireland,,2021-07-27,63.37,
Northern Ireland,,2021-07-28,63.77,
Northern Ireland,,2021-07-29,63.94,
Northern Ireland,,2021-07-30,64.1,
Northern Ireland,,2021-07-31,64.28,
Northern Ireland,,2021-08-01,64.31,
Northern Ireland,,2021-08-02,64.37,
Northern Ireland,,2021-08-03,64.44,
Northern Ireland,,2021-08-04,64.52,
Northern Ireland,,2021-08-05,64.59,
Northern Ireland,,2021-08-06,64.93,
Northern Ireland,,2021-08-07,65,
Northern Ireland,,2021-08-08,65.05,
Northern Ireland,,2021-08-09,65.44,
Northern Ireland,,2021-08-10,65.57,
Northern Ireland,,2021-08-11,65.65,
Northern Ireland,,2021-08-12,65.77,
Northern Ireland,,2021-08-13,65.84,
Northern Ireland,,2021-08-14,65.91,
Northern Ireland,,2021-08-15,65.99,
Northern Ireland,,2021-08-16,66.07,
Northern Ireland,,2021-08-17,66.21,
Northern Ireland,,2021-08-18,66.29,
Northern Ireland,,2021-08-19,66.38,
Northern Ireland,,2021-08-20,66.48,
Northern Ireland,,2021-08-21,66.69,
Northern Ireland,,2021-08-22,66.89,
Northern Ireland,,2021-08-23,66.99,
Northern Ireland,,2021-08-24,67.09,
Northern Ireland,,2021-08-25,67.28,
Northern Ireland,,2021-08-26,67.46,
Northern Ireland,,2021-08-27,67.58,
Northern Ireland,,2021-08-28,67.64,
Northern Ireland,,2021-08-29,67.67,
Northern Ireland,,2021-08-30,67.74,
Northern Ireland,,2021-08-31,67.83,
Northern Ireland,,2021-09-01,67.91,
Northern Ireland,,2021-09-02,67.97,
Northern Ireland,,2021-09-03,68.04,
Northern Ireland,,2021-09-04,68.09,
Northern Ireland,,2021-09-05,68.14,
Northern Ireland,,2021-09-06,68.19,
Northern Ireland,,2021-09-07,68.23,
Northern Ireland,,2021-09-08,68.3,
Northern Ireland,,2021-09-09,68.36,
Northern Ireland,,2021-09-10,68.4,
Northern Ireland,,2021-09-11,68.42,
Northern Ireland,,2021-09-12,68.45,
Northern Ireland,,2021-09-13,68.51,
Northern Ireland,,2021-09-14,68.59,
Northern Ireland,,2021-09-15,68.67,
Northern Ireland,,2021-09-16,68.77,
Northern Ireland,,2021-09-17,68.81,
Northern Ireland,,2021-09-18,68.83,
Northern Ireland,,2021-09-19,68.86,
Northern Ireland,,2021-09-20,68.9,
Northern Ireland,,2021-09-21,68.93,
Northern Ireland,,2021-09-22,68.96,
Northern Ireland,,2021-09-23,69.01,
Northern Ireland,,2021-09-24,69.05,
Northern Ireland,,2021-09-25,69.09,
Northern Ireland,,2021-09-26,69.12,
Northern Ireland,,2021-09-27,69.16,
Northern Ireland,,2021-09-28,69.19,
Northern Ireland,,2021-09-29,69.23,
Northern Ireland,,2021-09-30,69.27,
Northern Ireland,,2021-10-01,69.29,
Northern Ireland,,2021-10-02,69.29,
Northern Ireland,,2021-10-03,69.3,
Northern Ireland,,2021-10-04,69.32,
Northern Ireland,,2021-10-05,69.33,
Northern Ireland,,2021-10-06,69.34,
Northern Ireland,,2021-10-07,69.37,
Northern Ireland,,2021-10-08,69.38,
Northern Ireland,,2021-10-09,69.38,
Northern Ireland,,2021-10-10,69.39,
Northern Ireland,,2021-10-11,69.4,
Northern Ireland,,2021-10-12,69.42,
Northern Ireland,,2021-10-13,69.44,
Northern Ireland,,2021-10-14,69.46,
Northern Ireland,,2021-10-15,69.48,
Northern Ireland,,2021-10-16,69.48,
Northern Ireland,,2021-10-17,69.49,
Northern Ireland,,2021-10-18,69.51,
Northern Ireland,,2021-10-19,69.55,
Northern Ireland,,2021-10-20,69.57,
Northern Ireland,,2021-10-21,69.59,
Northern Ireland,,2021-10-22,69.62,
Northern Ireland,,2021-10-23,69.66,
Northern Ireland,,2021-10-24,69.69,
Northern Ireland,,2021-10-25,69.74,
Northern Ireland,,2021-10-26,69.82,
Northern Ireland,,2021-10-27,69.9,
Northern Ireland,,2021-10-28,69.99,
Northern Ireland,,2021-10-29,70.04,
Northern Ireland,,2021-10-30,70.09,
Northern Ireland,,2021-10-31,70.12,
Northern Ireland,,2021-11-01,70.14,
Northern Ireland,,2021-11-02,70.18,
Northern Ireland,,2021-11-03,70.24,
Northern Ireland,,2021-11-04,70.34,
Northern Ireland,,2021-11-05,70.37,
Northern Ireland,,2021-11-06,70.4,
Northern Ireland,,2021-11-07,70.45,
Northern Ireland,,2021-11-08,70.52,
Northern Ireland,,2021-11-09,70.61,
Northern Ireland,,2021-11-10,70.71,
Northern Ireland,,2021-11-11,70.82,
Northern Ireland,,2021-11-12,70.86,
Northern Ireland,,2021-11-13,70.88,
Northern Ireland,,2021-11-14,70.94,
Northern Ireland,,2021-11-15,71.06,
Northern Ireland,,2021-11-16,71.16,
Northern Ireland,,2021-11-17,71.3,
Northern Ireland,,2021-11-18,71.43,
Northern Ireland,,2021-11-19,71.49,
Northern Ireland,,2021-11-20,71.51,
Northern Ireland,,2021-11-21,71.54,
Northern Ireland,,2021-11-22,71.61,
Northern Ireland,,2021-11-23,71.7,
Northern Ireland,,2021-11-24,71.78,
Northern Ireland,,2021-11-25,71.85,
Northern Ireland,,2021-11-26,71.85,
Northern Ireland,,2021-11-27,71.85,
Northern Ireland,,2021-11-28,72.11,
Northern Ireland,,2021-11-29,72.19,
Northern Ireland,,2021-11-30,72.29,
Northern Ireland,,2021-12-01,72.39,
Northern Ireland,,2021-12-02,72.47,
Northern Ireland,,2021-12-03,72.52,
Norway,NOR,2020-12-02,0,
Norway,NOR,2020-12-03,0,
Norway,NOR,2020-12-04,0,
Norway,NOR,2020-12-05,0,
Norway,NOR,2020-12-06,0,
Norway,NOR,2020-12-07,0,
Norway,NOR,2020-12-08,0,
Norway,NOR,2020-12-09,0,
Norway,NOR,2020-12-10,0,
Norway,NOR,2020-12-11,0,
Norway,NOR,2020-12-12,0,
Norway,NOR,2020-12-13,0,
Norway,NOR,2020-12-14,0,
Norway,NOR,2020-12-15,0,
Norway,NOR,2020-12-16,0,
Norway,NOR,2020-12-17,0,
Norway,NOR,2020-12-18,0,
Norway,NOR,2020-12-19,0,
Norway,NOR,2020-12-20,0,
Norway,NOR,2020-12-21,0,
Norway,NOR,2020-12-22,0,
Norway,NOR,2020-12-23,0,
Norway,NOR,2020-12-24,0,
Norway,NOR,2020-12-25,0,
Norway,NOR,2020-12-26,0,
Norway,NOR,2020-12-27,0,
Norway,NOR,2020-12-28,0.01,
Norway,NOR,2020-12-29,0.03,
Norway,NOR,2020-12-30,0.04,
Norway,NOR,2020-12-31,0.04,
Norway,NOR,2021-01-01,0.04,
Norway,NOR,2021-01-02,0.04,
Norway,NOR,2021-01-03,0.05,
Norway,NOR,2021-01-04,0.05,
Norway,NOR,2021-01-05,0.11,
Norway,NOR,2021-01-06,0.28,
Norway,NOR,2021-01-07,0.4,
Norway,NOR,2021-01-08,0.43,
Norway,NOR,2021-01-09,0.43,
Norway,NOR,2021-01-10,0.43,
Norway,NOR,2021-01-11,0.44,
Norway,NOR,2021-01-12,0.52,
Norway,NOR,2021-01-13,0.7,
Norway,NOR,2021-01-14,0.86,
Norway,NOR,2021-01-15,0.94,
Norway,NOR,2021-01-16,0.96,
Norway,NOR,2021-01-17,0.96,
Norway,NOR,2021-01-18,0.99,
Norway,NOR,2021-01-19,1.07,
Norway,NOR,2021-01-20,1.26,
Norway,NOR,2021-01-21,1.42,
Norway,NOR,2021-01-22,1.48,
Norway,NOR,2021-01-23,1.49,
Norway,NOR,2021-01-24,1.49,
Norway,NOR,2021-01-25,1.5,
Norway,NOR,2021-01-26,1.54,
Norway,NOR,2021-01-27,1.76,
Norway,NOR,2021-01-28,1.96,
Norway,NOR,2021-01-29,2.03,
Norway,NOR,2021-01-30,2.03,
Norway,NOR,2021-01-31,2.04,
Norway,NOR,2021-02-01,2.04,
Norway,NOR,2021-02-02,2.16,
Norway,NOR,2021-02-03,2.62,
Norway,NOR,2021-02-04,3.1,
